disease_id	has_chd	has_kidney	has_ckd	n_terms	n_systems
OMIM:206900	1	0	0	39	11
OMIM:206920	0	0	0	46	10
OMIM:207410	1	1	0	32	9
OMIM:207750	0	0	0	10	6
OMIM:207800	0	0	0	26	7
OMIM:207900	0	0	0	29	6
OMIM:208000	1	1	0	21	6
OMIM:208050	1	0	0	54	11
OMIM:208085	1	1	0	42	15
OMIM:208100	0	0	0	8	3
OMIM:208150	0	0	0	52	11
OMIM:208230	0	0	0	24	4
OMIM:208250	1	0	0	11	4
OMIM:208400	0	0	0	48	14
OMIM:208530	1	0	0	21	7
OMIM:208540	1	1	1	35	10
OMIM:208550	0	0	0	5	3
OMIM:208900	0	0	0	49	16
OMIM:208920	0	0	0	36	5
OMIM:209300	0	0	0	5	4
OMIM:209500	0	0	0	3	1
OMIM:209850	0	0	0	15	2
OMIM:209880	0	0	0	24	9
OMIM:209885	0	0	0	49	9
OMIM:209900	1	0	0	66	15
OMIM:209920	0	0	0	23	11
OMIM:209950	0	0	0	25	11
OMIM:210000	0	0	0	34	5
OMIM:210100	0	0	0	2	2
OMIM:210200	0	0	0	60	13
OMIM:210210	0	0	0	30	9
OMIM:210250	0	0	0	25	10
OMIM:210370	0	0	0	11	1
OMIM:210600	0	0	0	49	10
OMIM:210710	1	1	0	107	14
OMIM:210720	0	0	0	52	12
OMIM:210750	0	0	0	2	1
OMIM:210900	0	0	0	45	17
OMIM:211180	0	0	0	8	5
OMIM:211350	0	0	0	29	6
OMIM:211380	0	0	0	62	10
OMIM:211400	0	0	0	5	4
OMIM:211500	0	0	0	8	6
OMIM:211530	0	0	0	48	10
OMIM:211600	0	0	0	19	10
OMIM:211750	1	1	0	44	11
OMIM:211800	0	0	0	9	2
OMIM:211900	0	1	0	19	7
OMIM:211980	0	0	0	5	2
OMIM:212050	0	0	0	20	8
OMIM:212065	1	1	0	78	17
OMIM:212066	1	0	0	59	12
OMIM:212070	0	0	0	5	5
OMIM:212093	1	1	0	29	8
OMIM:212112	1	0	0	22	10
OMIM:212138	1	0	0	28	7
OMIM:212140	1	0	0	37	9
OMIM:212350	1	0	0	37	11
OMIM:212500	0	0	0	4	3
OMIM:212550	0	0	0	15	2
OMIM:212720	1	0	0	69	15
OMIM:212750	0	0	0	45	14
OMIM:212780	0	1	0	25	8
OMIM:212840	0	0	0	16	4
OMIM:213000	0	0	0	11	3
OMIM:213200	0	0	0	29	5
OMIM:213300	0	1	0	54	10
OMIM:213600	0	0	0	31	7
OMIM:213700	0	0	0	39	12
OMIM:213980	1	1	0	82	16
OMIM:214100	1	1	0	111	17
OMIM:214110	1	1	0	46	16
OMIM:214150	0	0	0	59	13
OMIM:214300	1	0	0	14	5
OMIM:214350	0	0	0	5	2
OMIM:214400	0	0	0	23	3
OMIM:214450	0	0	0	14	6
OMIM:214500	0	0	0	46	10
OMIM:214700	0	0	0	21	5
OMIM:214800	1	1	0	93	17
OMIM:214950	0	0	0	18	7
OMIM:215045	0	0	0	22	8
OMIM:215100	0	0	0	29	10
OMIM:215140	0	0	0	83	14
OMIM:215150	0	0	0	33	9
OMIM:215300	0	0	0	2	2
OMIM:215470	0	0	0	36	6
OMIM:215500	0	0	0	4	1
OMIM:215600	0	0	0	16	8
OMIM:215700	0	0	0	26	6
OMIM:216100	0	1	0	17	10
OMIM:216340	1	0	0	110	18
OMIM:216360	0	1	1	44	11
OMIM:216400	0	0	1	86	15
OMIM:216550	1	0	0	61	13
OMIM:216820	0	0	0	11	1
OMIM:216900	0	0	0	16	2
OMIM:217000	0	0	0	3	4
OMIM:217080	0	0	0	19	5
OMIM:217085	1	0	0	15	8
OMIM:217090	0	1	0	21	12
OMIM:217095	1	0	0	10	5
OMIM:217300	0	0	0	10	1
OMIM:217400	0	0	0	7	2
OMIM:217700	0	0	0	5	1
OMIM:217800	0	0	0	8	2
OMIM:218000	0	0	0	57	10
OMIM:218030	0	0	0	12	5
OMIM:218040	1	0	1	74	18
OMIM:218330	1	1	1	67	14
OMIM:218340	0	0	0	37	8
OMIM:218400	0	0	0	23	7
OMIM:218600	1	0	0	86	12
OMIM:218700	0	0	0	29	11
OMIM:218800	0	0	0	7	4
OMIM:219000	1	1	0	69	15
OMIM:219050	0	1	0	4	1
OMIM:219080	0	0	0	25	9
OMIM:219090	0	1	0	30	10
OMIM:219100	0	0	0	26	12
OMIM:219150	0	0	0	54	12
OMIM:219200	0	0	0	41	10
OMIM:219500	0	0	0	2	2
OMIM:219600	0	0	0	4	2
OMIM:219700	1	0	0	34	11
OMIM:219730	1	1	1	17	6
OMIM:219750	0	0	0	8	4
OMIM:219800	0	1	1	72	15
OMIM:219900	0	0	1	11	7
OMIM:220100	0	1	1	9	3
OMIM:220110	1	0	0	44	13
OMIM:220111	1	0	0	75	15
OMIM:220120	0	0	0	43	13
OMIM:220150	0	1	1	14	2
OMIM:220210	1	1	0	36	13
OMIM:220290	0	0	0	4	1
OMIM:220400	0	0	0	8	4
OMIM:220500	1	1	0	55	11
OMIM:220600	0	0	0	9	5
OMIM:221200	0	0	0	5	2
OMIM:221750	0	0	0	10	6
OMIM:221770	0	0	0	36	5
OMIM:221820	0	0	0	35	3
OMIM:221900	0	0	0	22	4
OMIM:222100	0	0	0	8	5
OMIM:222300	1	1	0	32	12
OMIM:222448	1	0	0	39	9
OMIM:222470	1	1	0	60	16
OMIM:222600	0	0	0	32	11
OMIM:222700	0	0	1	42	11
OMIM:222730	0	1	0	6	3
OMIM:222748	0	0	0	36	8
OMIM:222765	1	0	0	39	9
OMIM:222800	0	0	0	7	5
OMIM:222900	0	1	0	7	4
OMIM:223000	0	0	0	7	2
OMIM:223100	0	0	0	9	3
OMIM:223360	0	0	0	23	9
OMIM:223800	0	0	0	65	7
OMIM:223900	0	1	0	35	12
OMIM:224050	0	0	0	33	5
OMIM:224100	0	0	0	14	7
OMIM:224120	0	0	0	22	11
OMIM:224230	0	0	0	25	9
OMIM:224410	0	0	0	27	12
OMIM:224500	0	0	0	9	4
OMIM:224690	0	0	0	70	13
OMIM:224750	0	0	0	21	5
OMIM:224900	0	0	0	21	4
OMIM:225060	0	0	0	28	6
OMIM:225100	0	0	0	2	1
OMIM:225200	0	0	0	8	1
OMIM:225250	1	0	0	14	4
OMIM:225280	0	0	0	19	5
OMIM:225300	0	0	0	8	2
OMIM:225320	1	0	0	15	6
OMIM:225400	0	0	0	53	15
OMIM:225410	0	0	0	43	14
OMIM:225500	1	0	0	30	8
OMIM:225750	1	0	0	49	13
OMIM:225753	0	0	0	20	6
OMIM:225790	0	0	0	24	7
OMIM:226200	0	0	0	5	3
OMIM:226300	0	0	0	31	12
OMIM:226400	0	0	0	4	3
OMIM:226600	0	0	0	28	12
OMIM:226650	0	0	0	13	4
OMIM:226670	0	0	0	22	10
OMIM:226700	0	0	0	15	6
OMIM:226730	0	0	0	24	6
OMIM:226750	0	0	0	22	3
OMIM:226900	0	0	0	14	4
OMIM:226960	0	0	0	26	7
OMIM:226980	0	0	1	38	11
OMIM:226990	0	0	0	23	11
OMIM:227240	0	0	0	2	1
OMIM:227260	0	0	0	14	3
OMIM:227300	0	0	0	4	1
OMIM:227400	0	0	0	10	5
OMIM:227500	0	0	0	11	7
OMIM:227600	0	0	0	11	6
OMIM:227645	1	1	0	42	16
OMIM:227646	1	1	0	51	18
OMIM:227650	1	1	0	35	16
OMIM:227810	0	0	0	37	7
OMIM:228000	0	0	0	26	16
OMIM:228300	0	0	0	22	7
OMIM:228520	1	0	0	50	11
OMIM:228550	0	0	0	4	1
OMIM:228600	0	0	0	21	10
OMIM:228900	0	0	0	16	4
OMIM:228930	0	0	0	29	5
OMIM:228960	0	0	0	3	2
OMIM:228980	0	0	0	4	1
OMIM:229050	0	0	0	25	8
OMIM:229070	0	0	0	12	5
OMIM:229100	0	0	0	8	6
OMIM:229200	1	0	0	22	8
OMIM:229300	1	0	0	28	8
OMIM:229600	0	0	0	31	9
OMIM:229700	0	0	0	18	7
OMIM:229800	0	0	0	3	2
OMIM:230000	1	0	0	64	15
OMIM:230200	0	0	0	7	7
OMIM:230350	0	0	0	18	10
OMIM:230400	0	0	0	31	10
OMIM:230450	0	0	0	9	5
OMIM:230500	1	0	0	38	13
OMIM:230600	0	0	0	36	12
OMIM:230650	0	0	0	29	10
OMIM:230740	0	1	1	64	12
OMIM:230800	0	0	0	25	13
OMIM:230900	0	0	0	32	10
OMIM:231000	0	0	0	22	9
OMIM:231005	1	0	0	18	8
OMIM:231050	0	0	0	46	10
OMIM:231070	0	0	0	36	10
OMIM:231090	0	0	0	5	1
OMIM:231095	0	0	0	32	11
OMIM:231200	0	0	0	15	6
OMIM:231300	0	0	0	5	1
OMIM:231530	1	0	0	16	8
OMIM:231550	0	0	0	28	10
OMIM:231670	0	0	0	41	9
OMIM:231680	1	1	0	46	14
OMIM:231690	0	0	0	9	6
OMIM:231900	0	0	0	7	4
OMIM:231950	0	0	0	19	9
OMIM:232200	0	1	0	31	13
OMIM:232220	0	1	0	32	13
OMIM:232240	0	1	1	30	13
OMIM:232300	1	0	0	41	14
OMIM:232400	1	0	0	21	7
OMIM:232500	1	1	0	25	10
OMIM:232600	0	0	0	17	5
OMIM:232700	0	0	0	11	3
OMIM:232800	0	0	0	27	8
OMIM:233100	0	0	0	8	3
OMIM:233300	0	0	0	6	4
OMIM:233400	0	0	0	24	9
OMIM:233420	0	0	0	10	2
OMIM:233600	0	0	0	29	13
OMIM:233650	0	0	0	7	5
OMIM:233690	0	0	0	26	9
OMIM:233700	0	0	0	25	8
OMIM:233710	0	0	0	40	12
OMIM:233910	0	0	0	29	8
OMIM:234000	0	0	0	4	1
OMIM:234050	1	0	0	31	10
OMIM:234200	0	0	0	57	11
OMIM:234500	0	0	0	19	7
OMIM:234580	0	0	0	10	6
OMIM:234810	0	0	0	13	6
OMIM:235200	1	0	0	27	11
OMIM:235400	0	0	1	25	8
OMIM:235510	1	1	0	64	16
OMIM:235550	1	0	0	7	9
OMIM:235555	0	0	0	14	7
OMIM:235700	0	0	0	12	6
OMIM:235730	1	0	0	68	13
OMIM:235800	0	0	0	6	3
OMIM:236000	0	0	0	4	5
OMIM:236200	1	0	0	51	13
OMIM:236250	0	0	0	12	6
OMIM:236270	0	0	0	25	7
OMIM:236500	0	1	0	31	9
OMIM:236600	0	0	0	6	1
OMIM:236670	0	1	0	59	8
OMIM:236680	1	1	0	41	14
OMIM:236690	0	0	0	7	4
OMIM:236700	0	1	0	20	8
OMIM:236730	0	1	0	11	4
OMIM:236792	0	0	0	23	6
OMIM:236800	0	0	0	6	4
OMIM:237300	0	0	0	19	5
OMIM:237310	0	0	0	23	6
OMIM:237450	0	0	0	5	4
OMIM:237500	0	0	0	4	3
OMIM:237900	0	0	0	5	4
OMIM:238320	0	0	0	3	3
OMIM:238600	0	0	0	16	7
OMIM:238700	0	0	0	25	6
OMIM:238970	0	0	0	41	8
OMIM:239000	0	0	0	38	10
OMIM:239100	0	0	0	10	6
OMIM:239200	0	0	0	25	12
OMIM:239300	1	1	0	48	11
OMIM:239500	0	0	0	19	4
OMIM:239510	0	0	0	10	3
OMIM:239850	1	0	0	40	9
OMIM:240300	0	1	0	63	13
OMIM:240500	0	0	0	25	13
OMIM:240600	0	0	0	7	2
OMIM:240800	0	0	0	13	5
OMIM:240900	0	0	0	15	8
OMIM:241080	0	0	0	41	9
OMIM:241200	0	1	0	49	13
OMIM:241410	0	0	0	39	11
OMIM:241500	0	1	0	42	16
OMIM:241510	0	0	0	19	9
OMIM:241520	0	0	0	7	4
OMIM:241530	0	1	0	39	9
OMIM:241600	0	0	0	19	8
OMIM:241800	0	1	0	32	10
OMIM:241850	0	0	0	21	11
OMIM:242100	0	0	0	24	8
OMIM:242150	0	0	0	27	11
OMIM:242300	0	0	0	17	6
OMIM:242500	0	0	0	13	8
OMIM:242600	0	0	0	6	4
OMIM:242700	0	0	0	17	10
OMIM:242840	1	0	0	71	16
OMIM:242860	0	0	0	26	12
OMIM:242900	0	1	1	60	16
OMIM:243000	0	0	0	17	6
OMIM:243060	0	0	0	5	1
OMIM:243150	1	0	0	37	15
OMIM:243180	0	0	0	20	6
OMIM:243300	0	0	0	9	5
OMIM:243310	1	0	0	45	10
OMIM:243400	0	0	0	2	1
OMIM:243500	0	0	0	19	8
OMIM:243605	0	1	0	33	10
OMIM:243700	0	0	0	40	14
OMIM:243800	1	1	0	72	15
OMIM:244200	0	1	0	19	8
OMIM:244400	1	0	0	21	10
OMIM:244450	1	0	0	65	14
OMIM:244460	0	0	0	24	10
OMIM:245000	0	0	0	6	6
OMIM:245010	0	0	0	9	5
OMIM:245050	0	0	0	8	4
OMIM:245150	1	0	0	38	10
OMIM:245200	0	0	0	32	9
OMIM:245300	0	0	0	5	2
OMIM:245340	0	0	0	6	2
OMIM:245348	0	0	0	28	7
OMIM:245349	0	0	0	29	6
OMIM:245400	0	0	0	45	10
OMIM:245450	0	0	0	8	7
OMIM:245480	0	0	0	15	6
OMIM:245570	0	0	0	24	5
OMIM:245590	0	0	0	9	5
OMIM:245600	1	0	0	82	10
OMIM:245660	0	0	0	11	4
OMIM:245800	0	0	0	14	6
OMIM:245900	0	0	1	11	5
OMIM:246200	1	1	0	55	15
OMIM:246300	0	0	0	2	1
OMIM:246450	0	0	0	42	10
OMIM:246650	0	0	0	7	6
OMIM:246700	0	0	0	16	4
OMIM:246900	1	0	0	24	6
OMIM:247100	0	0	0	24	5
OMIM:247420	0	0	0	2	1
OMIM:248000	0	1	0	27	9
OMIM:248190	0	1	1	22	6
OMIM:248200	0	0	0	12	1
OMIM:248250	0	1	1	60	13
OMIM:248300	0	0	0	8	4
OMIM:248340	0	1	0	28	10
OMIM:248360	1	0	0	25	9
OMIM:248370	0	0	0	49	9
OMIM:248390	0	0	0	11	3
OMIM:248450	0	0	0	17	7
OMIM:248500	0	0	0	57	14
OMIM:248510	0	0	0	18	10
OMIM:248600	0	0	0	24	7
OMIM:248700	1	1	0	51	12
OMIM:248800	0	0	0	34	9
OMIM:248900	0	0	0	26	4
OMIM:249000	1	1	0	83	14
OMIM:249100	1	1	1	36	12
OMIM:249210	0	0	0	6	4
OMIM:249270	1	0	0	29	12
OMIM:249400	0	0	0	15	5
OMIM:249420	1	0	0	63	10
OMIM:249500	0	0	0	8	3
OMIM:249700	0	0	0	19	5
OMIM:249900	0	0	0	26	6
OMIM:250100	0	0	0	33	9
OMIM:250220	1	0	0	42	8
OMIM:250250	0	0	0	47	13
OMIM:250400	0	0	0	17	5
OMIM:250410	1	1	0	51	11
OMIM:250460	0	0	0	17	6
OMIM:250620	1	0	0	26	9
OMIM:250790	0	0	0	12	5
OMIM:250800	0	0	0	16	9
OMIM:250850	0	0	0	9	4
OMIM:250940	0	0	0	39	13
OMIM:250950	0	0	0	27	7
OMIM:251000	1	1	1	35	10
OMIM:251100	0	0	0	33	9
OMIM:251110	1	0	0	34	10
OMIM:251120	0	0	0	12	6
OMIM:251200	0	0	0	8	6
OMIM:251230	0	0	0	31	9
OMIM:251255	0	0	0	17	5
OMIM:251260	0	1	0	77	17
OMIM:251270	0	0	0	23	6
OMIM:251280	0	0	0	20	6
OMIM:251290	1	0	1	41	13
OMIM:251300	0	1	1	65	12
OMIM:251450	0	0	0	63	7
OMIM:251750	0	0	0	15	4
OMIM:251850	0	0	0	9	3
OMIM:251880	0	0	0	39	13
OMIM:251900	0	0	0	40	14
OMIM:251950	0	0	0	20	4
OMIM:252010	1	0	0	68	15
OMIM:252011	1	0	0	36	8
OMIM:252100	0	0	0	36	7
OMIM:252150	0	1	0	44	8
OMIM:252160	0	1	0	43	8
OMIM:252270	0	0	0	5	3
OMIM:252500	1	1	0	97	18
OMIM:252600	1	0	0	59	14
OMIM:252605	0	0	0	28	10
OMIM:252650	0	0	0	30	8
OMIM:252900	1	0	0	28	12
OMIM:252920	1	0	0	27	11
OMIM:252930	1	0	0	37	14
OMIM:252940	1	0	0	73	15
OMIM:253000	1	0	0	50	13
OMIM:253010	0	0	0	49	13
OMIM:253200	1	0	0	64	16
OMIM:253220	1	0	0	68	15
OMIM:253250	1	0	0	43	16
OMIM:253260	0	0	0	29	12
OMIM:253270	0	0	0	24	9
OMIM:253280	0	0	0	51	6
OMIM:253290	1	0	0	26	12
OMIM:253300	1	0	0	18	8
OMIM:253310	0	0	0	12	6
OMIM:253400	0	0	0	23	4
OMIM:253550	0	0	0	9	5
OMIM:253600	0	0	0	15	7
OMIM:253601	0	0	0	17	4
OMIM:253700	1	0	0	22	7
OMIM:253800	1	0	0	44	8
OMIM:254090	0	0	0	41	11
OMIM:254100	0	0	0	4	1
OMIM:254110	0	0	0	25	6
OMIM:254130	0	0	0	13	4
OMIM:254210	0	0	0	21	7
OMIM:254300	0	0	0	21	8
OMIM:254450	0	0	0	11	7
OMIM:254500	0	0	0	5	5
OMIM:254600	0	0	0	6	3
OMIM:254770	0	0	0	9	1
OMIM:254780	0	0	0	18	4
OMIM:254800	0	0	0	13	1
OMIM:254900	0	1	1	27	6
OMIM:254940	1	0	0	62	13
OMIM:255100	1	0	0	17	9
OMIM:255110	0	0	1	11	4
OMIM:255120	1	0	0	28	6
OMIM:255125	0	0	0	35	11
OMIM:255160	1	0	0	35	9
OMIM:255200	0	0	0	34	10
OMIM:255300	0	0	0	3	2
OMIM:255310	1	0	0	29	11
OMIM:255320	0	0	0	36	11
OMIM:255600	0	0	0	15	7
OMIM:255700	0	0	0	15	6
OMIM:255800	0	0	0	70	12
OMIM:255960	1	0	0	4	3
OMIM:255995	0	0	0	42	11
OMIM:256020	0	1	1	10	3
OMIM:256030	0	0	0	59	12
OMIM:256040	1	0	0	80	19
OMIM:256050	0	0	0	31	4
OMIM:256100	0	1	1	13	6
OMIM:256300	0	1	1	25	7
OMIM:256370	0	1	1	12	2
OMIM:256450	0	0	0	8	5
OMIM:256500	1	0	0	151	18
OMIM:256520	1	1	0	61	13
OMIM:256540	0	0	0	15	13
OMIM:256550	1	0	0	34	13
OMIM:256600	0	0	0	36	5
OMIM:256700	0	0	0	28	13
OMIM:256730	0	0	0	33	8
OMIM:256731	0	0	0	25	6
OMIM:256800	0	0	0	28	9
OMIM:256810	0	1	0	190	20
OMIM:256840	0	0	0	20	6
OMIM:256850	0	0	0	35	7
OMIM:257200	0	0	0	39	12
OMIM:257220	0	0	0	33	11
OMIM:257270	0	0	0	8	1
OMIM:257300	1	1	0	59	15
OMIM:257320	0	0	0	13	4
OMIM:257400	0	0	0	3	1
OMIM:257850	0	0	0	49	8
OMIM:257920	1	1	0	47	12
OMIM:257980	0	0	0	35	6
OMIM:258100	0	0	0	3	1
OMIM:258150	0	0	0	5	1
OMIM:258315	1	0	0	36	10
OMIM:258450	1	0	0	62	14
OMIM:258480	0	0	0	54	14
OMIM:258501	0	0	0	14	5
OMIM:258660	0	0	0	2	1
OMIM:258860	0	0	0	23	9
OMIM:258865	0	0	0	25	10
OMIM:258870	0	0	0	13	3
OMIM:258900	1	0	0	15	8
OMIM:259050	0	0	0	90	12
OMIM:259100	0	0	0	27	9
OMIM:259420	0	0	0	27	8
OMIM:259440	0	0	0	35	7
OMIM:259450	0	0	0	22	7
OMIM:259500	0	0	0	3	3
OMIM:259600	1	0	0	58	10
OMIM:259680	0	0	0	6	5
OMIM:259700	0	0	0	36	12
OMIM:259710	0	0	0	28	9
OMIM:259720	0	0	0	56	12
OMIM:259730	0	0	0	18	13
OMIM:259770	1	0	0	44	7
OMIM:259775	0	1	0	54	11
OMIM:259900	0	1	1	30	8
OMIM:260000	0	1	1	12	2
OMIM:260005	0	1	0	10	5
OMIM:260300	0	0	0	23	5
OMIM:260350	0	0	0	5	4
OMIM:260370	0	0	0	11	5
OMIM:260400	1	1	0	36	12
OMIM:260500	0	0	0	10	6
OMIM:260540	0	0	0	11	3
OMIM:260565	0	0	0	32	7
OMIM:260570	0	0	0	11	7
OMIM:260600	0	0	0	29	7
OMIM:260660	0	1	0	50	9
OMIM:260800	0	0	0	2	2
OMIM:260920	0	0	0	34	15
OMIM:261000	0	0	0	14	4
OMIM:261100	0	0	0	12	4
OMIM:261500	0	0	0	2	2
OMIM:261515	0	1	0	62	14
OMIM:261540	1	1	0	98	13
OMIM:261550	0	0	0	6	4
OMIM:261600	0	0	0	30	8
OMIM:261630	0	0	0	21	5
OMIM:261640	0	0	0	30	7
OMIM:261650	0	1	0	6	3
OMIM:261670	0	0	1	9	4
OMIM:261680	0	1	0	23	7
OMIM:261740	1	1	0	37	11
OMIM:261750	0	0	0	16	6
OMIM:261990	0	0	0	32	10
OMIM:262000	0	0	0	12	5
OMIM:262190	0	0	0	22	8
OMIM:262300	0	0	0	11	2
OMIM:262400	0	0	0	11	7
OMIM:262500	0	0	0	12	8
OMIM:262600	0	0	0	15	5
OMIM:262650	0	0	0	5	3
OMIM:262700	0	0	0	10	5
OMIM:262850	0	0	0	5	5
OMIM:262890	0	0	0	3	1
OMIM:263200	0	1	1	31	9
OMIM:263210	1	1	0	37	12
OMIM:263300	0	0	0	20	5
OMIM:263400	0	0	0	19	9
OMIM:263520	1	1	0	42	12
OMIM:263570	0	0	0	18	7
OMIM:263650	1	1	0	71	12
OMIM:263700	0	0	0	32	12
OMIM:263750	0	0	0	30	8
OMIM:263800	0	0	0	39	11
OMIM:264070	0	0	0	8	4
OMIM:264080	0	0	0	3	2
OMIM:264090	1	0	0	108	16
OMIM:264300	0	0	0	7	4
OMIM:264350	0	0	0	16	8
OMIM:264470	0	0	0	38	8
OMIM:264600	0	0	0	11	5
OMIM:264700	0	0	0	55	11
OMIM:264800	1	0	0	27	9
OMIM:265000	0	0	0	67	15
OMIM:265050	0	1	0	39	10
OMIM:265100	0	0	0	8	2
OMIM:265120	0	0	0	19	6
OMIM:265380	1	1	0	68	12
OMIM:265450	0	0	0	7	2
OMIM:265800	0	0	0	24	6
OMIM:265900	0	0	0	23	5
OMIM:266100	0	0	0	18	6
OMIM:266120	0	0	0	10	3
OMIM:266130	0	0	0	14	7
OMIM:266140	0	0	0	5	1
OMIM:266150	0	0	0	19	5
OMIM:266200	0	0	0	19	8
OMIM:266265	0	0	0	37	13
OMIM:266280	0	0	0	24	8
OMIM:266300	0	0	0	2	1
OMIM:266500	1	0	0	27	10
OMIM:266510	0	0	0	33	12
OMIM:266600	0	0	0	12	5
OMIM:266900	0	1	1	15	5
OMIM:266920	0	1	1	97	15
OMIM:267000	0	1	0	31	12
OMIM:267010	1	1	1	23	9
OMIM:267300	0	1	0	33	8
OMIM:267430	0	1	0	11	7
OMIM:267500	0	0	0	70	16
OMIM:267750	0	1	0	55	8
OMIM:268000	0	0	0	7	1
OMIM:268100	0	0	0	10	2
OMIM:268130	0	0	0	31	9
OMIM:268150	0	0	0	6	4
OMIM:268200	0	0	1	14	5
OMIM:268210	0	0	0	2	2
OMIM:268220	0	0	0	2	2
OMIM:268300	1	1	0	75	16
OMIM:268305	0	0	0	43	9
OMIM:268310	1	1	0	107	11
OMIM:268315	0	0	1	19	7
OMIM:268400	0	0	0	56	13
OMIM:268800	1	0	0	37	11
OMIM:268900	0	0	0	2	1
OMIM:269150	1	1	0	62	15
OMIM:269160	0	0	0	3	1
OMIM:269250	0	0	0	33	7
OMIM:269400	0	0	0	14	1
OMIM:269500	0	0	0	42	10
OMIM:269600	0	0	0	10	6
OMIM:269700	1	1	0	42	14
OMIM:269840	0	0	0	27	10
OMIM:269880	0	0	0	53	14
OMIM:269920	1	0	0	33	14
OMIM:269921	0	0	0	37	14
OMIM:270100	1	1	0	32	8
OMIM:270200	0	0	0	26	7
OMIM:270300	0	0	0	14	8
OMIM:270400	1	1	0	120	17
OMIM:270420	0	1	0	17	8
OMIM:270450	1	0	0	55	12
OMIM:270550	0	0	0	38	5
OMIM:270685	0	0	0	22	3
OMIM:270700	0	0	0	29	7
OMIM:270750	0	0	0	19	5
OMIM:270800	0	0	0	32	8
OMIM:270960	0	0	0	5	1
OMIM:270970	0	0	0	3	1
OMIM:271150	0	0	0	20	4
OMIM:271245	0	0	0	39	8
OMIM:271400	0	0	0	5	4
OMIM:271510	0	0	0	45	12
OMIM:271640	1	0	0	77	8
OMIM:271665	0	0	0	65	8
OMIM:271700	0	0	0	41	6
OMIM:271900	0	0	0	26	7
OMIM:271930	0	0	0	13	5
OMIM:271980	0	0	0	39	5
OMIM:272120	0	0	0	5	3
OMIM:272200	0	0	0	34	13
OMIM:272300	0	0	0	37	10
OMIM:272430	0	0	0	35	12
OMIM:272440	1	0	0	32	9
OMIM:272460	0	1	0	45	10
OMIM:272750	0	0	0	27	5
OMIM:272800	0	0	0	16	8
OMIM:273250	0	0	0	12	3
OMIM:273300	0	0	0	7	4
OMIM:273395	0	1	0	28	13
OMIM:273750	0	0	0	51	9
OMIM:273800	0	0	0	21	7
OMIM:273900	0	0	0	17	7
OMIM:274000	1	1	0	84	15
OMIM:274150	0	0	0	21	8
OMIM:274270	0	0	0	27	7
OMIM:274300	0	0	0	20	9
OMIM:274400	0	0	0	10	7
OMIM:274500	0	0	0	6	1
OMIM:274600	0	0	0	9	5
OMIM:274700	0	0	0	30	11
OMIM:274800	0	0	0	5	3
OMIM:274900	0	0	0	6	4
OMIM:275100	0	0	0	18	8
OMIM:275200	0	0	0	6	1
OMIM:275210	1	0	0	59	12
OMIM:275350	0	0	0	27	9
OMIM:275355	0	0	0	2	2
OMIM:275400	0	0	0	41	9
OMIM:275630	0	0	0	17	9
OMIM:275900	0	0	0	41	8
OMIM:276300	0	0	0	23	7
OMIM:276600	0	0	0	8	6
OMIM:276700	1	1	1	39	11
OMIM:276710	0	0	0	11	3
OMIM:276820	0	0	0	54	9
OMIM:276880	0	0	0	13	5
OMIM:276900	0	0	0	10	3
OMIM:276901	0	0	0	3	2
OMIM:276902	0	0	0	9	2
OMIM:276904	0	0	0	4	2
OMIM:277170	1	1	0	54	11
OMIM:277180	0	0	0	4	1
OMIM:277300	0	0	0	20	7
OMIM:277380	1	0	0	44	14
OMIM:277400	0	0	1	65	14
OMIM:277410	0	0	0	32	7
OMIM:277440	0	0	0	47	11
OMIM:277450	0	0	0	20	8
OMIM:277460	0	0	0	23	5
OMIM:277470	0	0	0	26	6
OMIM:277480	0	0	0	13	6
OMIM:277580	0	0	0	18	7
OMIM:277590	0	0	0	80	13
OMIM:277600	1	0	0	36	8
OMIM:277700	0	0	0	34	14
OMIM:277900	0	1	0	74	15
OMIM:277950	0	0	0	14	5
OMIM:278000	0	0	0	41	8
OMIM:278150	0	0	0	15	2
OMIM:278250	1	0	0	57	14
OMIM:278300	0	1	0	11	4
OMIM:278700	0	0	0	27	12
OMIM:278720	0	0	0	18	9
OMIM:278730	0	0	0	24	11
OMIM:278740	0	0	0	14	9
OMIM:278750	0	0	0	17	9
OMIM:278760	0	0	0	31	11
OMIM:278780	0	0	0	16	9
OMIM:278800	0	0	0	44	14
OMIM:278850	0	0	0	18	4
OMIM:279000	0	0	0	6	4
OMIM:280000	1	1	0	86	17
OMIM:300000	1	0	0	42	12
OMIM:300004	0	1	0	32	9
OMIM:300009	0	1	1	32	6
OMIM:300018	0	0	0	2	1
OMIM:300029	0	0	0	13	2
OMIM:300048	0	1	0	21	9
OMIM:300049	1	0	0	19	7
OMIM:300055	0	0	0	54	11
OMIM:300066	0	0	0	4	1
OMIM:300067	0	0	0	19	5
OMIM:300068	0	0	0	14	9
OMIM:300071	0	0	0	8	1
OMIM:300087	0	0	0	1	0
OMIM:300088	0	0	0	22	1
OMIM:300100	0	0	0	33	11
OMIM:300106	0	0	0	45	6
OMIM:300114	0	0	0	32	4
OMIM:300115	0	0	0	2	1
OMIM:300123	0	0	0	7	3
OMIM:300143	0	0	0	19	8
OMIM:300148	0	0	0	41	9
OMIM:300166	1	0	0	72	12
OMIM:300200	0	0	0	24	6
OMIM:300209	0	0	0	19	9
