gene	ensembl_id	phenotype	trait_type	n_cases	burden_set	P_SKATO	P_Burden	P_SKAT	BETA	n_variants
BBS10	ENSG00000179941	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.873500623465093	0.950129977293296	0.719869346304915	0.00042864565808962	369
AHI1	ENSG00000135541	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.875345474618984	0.73134503531505	0.690840565759221	0.00284142734682036	604
TTC8	ENSG00000165533	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.875594584536674	0.956019639567485	0.706991743189348	-0.00117314812231749	251
BBIP1	ENSG00000214413	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.876345368910631	0.721915368969467	1.0	-0.0234992528607147	25
NPHP1	ENSG00000144061	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.878075352991038	0.699653705476271	0.818842711241104	0.0017636621379737	317
TMEM216	ENSG00000187049	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.878658870814604	0.820833381869009	0.732210566484712	0.000220049724040106	80
RPGRIP1L	ENSG00000103494	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.878686685541554	0.677371332581977	0.678532675471829	0.000997176651510386	625
NEK8	ENSG00000160602	Cystatin C	continuous	376784	missense|LC	0.880117848709728	0.960907159959884	0.670340173502311	-2.29688537315058e-05	381
BBS5	ENSG00000163093	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.880710295414407	0.948484818943935	0.740253304961106	-0.000726721753455507	150
NPHP1	ENSG00000144061	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.881429894907292	0.708286776948915	0.818618254725931	-0.000192266452638502	317
TMEM237	ENSG00000155755	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.882728120633404	0.681666085974028	0.891016726731952	-0.00986584158952829	181
MKS1	ENSG00000011143	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.883968855200639	0.845152188469602	0.708480929558097	0.00352216081323887	315
PKD2	ENSG00000118762	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.884394717252042	0.893310088126082	0.696743900111236	0.00153704883552239	480
NEK8	ENSG00000160602	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.885292571460098	0.677903722627758	0.716217622990961	-0.00115361799278925	381
MKKS	ENSG00000125863	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.888305822451846	0.731204961389191	0.799441067222323	0.000918543236117893	291
IFT140	ENSG00000187535	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.888455587004409	0.790778701119145	0.688358326331904	-0.00057182308067906	974
NPHP1	ENSG00000144061	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.890862790510323	0.72051106685232	0.719566318436577	0.00918754015805425	317
IFT172	ENSG00000138002	Microalbumin in urine	continuous	119013	missense|LC	0.891868204596974	0.702082326516435	0.854532632759612	0.000205319919782009	835
LZTFL1	ENSG00000163818	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.892115236795856	0.822542764232771	0.711892933697562	-0.00254719351549069	106
CEP290	ENSG00000198707	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.892772092553507	0.813744674379722	0.703815678204232	0.00161125977910406	1033
BBS7	ENSG00000138686	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.893062470215015	0.89958394582725	0.732705071602492	-0.000564859657843801	259
RPGRIP1L	ENSG00000103494	Cystatin C	continuous	376784	missense|LC	0.893145586219632	0.700997818438579	0.838060396980668	-0.000110960885707603	625
CC2D2A	ENSG00000048342	Cystatin C	continuous	376784	missense|LC	0.894358672173211	0.700662788297587	0.745493797502936	-0.000126432983099018	757
PKD2	ENSG00000118762	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.894434542618273	0.712260472492658	0.789032153003303	0.00119137792140165	480
IFT140	ENSG00000187535	Microalbumin in urine	continuous	119013	missense|LC	0.895345549403395	0.699536942189069	0.946413712828415	0.000181173946327176	974
NPHP3	ENSG00000113971	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.896684295789689	0.862045646811486	0.723879664459571	0.0019502556218159	626
IFT122	ENSG00000163913	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.897877517809433	0.797923760486532	0.705574839391765	-0.00256246672742639	652
TMEM237	ENSG00000155755	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.900156239120805	0.708699188437957	0.846520700541031	-0.0120146339560571	181
MKS1	ENSG00000011143	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.902948223855872	1.0	0.7419577756633	3.32468587607094e-05	315
BBIP1	ENSG00000214413	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.904906411508124	0.768376619990995	1.0	-0.0239589894016635	25
BBS2	ENSG00000125124	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.908269129624589	0.947674574221923	0.712691703000402	-0.00176919610933177	339
PKD2	ENSG00000118762	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.913293150149051	0.743412977900849	0.872090033634212	0.000950333759771899	480
LZTFL1	ENSG00000163818	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.913357619320853	0.753586734625046	0.856099860973922	0.00999390951010055	106
RPGRIP1L	ENSG00000103494	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.923404439184477	0.949015635753126	0.754088767221599	0.000481149001002807	625
NEK8	ENSG00000160602	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.923967153668729	0.741866242252056	0.932466547697568	0.00146254743852877	381
IFT122	ENSG00000163913	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.925226740681427	0.917552560147336	0.753017249791504	0.000462176871746956	652
BBS2	ENSG00000125124	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.925852273560656	0.744462912387537	0.966649250077714	-0.0106935064604165	339
IFT140	ENSG00000187535	Urea	continuous	376551	missense|LC	0.93511203386548	0.851478678752833	0.767716763289042	-4.65696555319421e-05	974
SDCCAG8	ENSG00000054282	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	1.0	0.828418144426701	0.988908810075441	0.00234409544123983	332
SDCCAG8	ENSG00000054282	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	1.0	0.806175201606364	0.966582553574505	-0.00533244788612222	332
BBIP1	ENSG00000214413	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	1.0	0.843853995808886	1.0	-0.0237589889943128	25
BBIP1	ENSG00000214413	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	1.0	0.884504531467028	0.857757960063525	0.00204887507779081	25
BBIP1	ENSG00000214413	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	1.0	0.865887248619646	1.0	-0.0235148800229732	25
BBIP1	ENSG00000214413	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	1.0	0.861417913998307	1.0	-0.0233140226981927	25
BBIP1	ENSG00000214413	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	1.0	0.85611768399203	1.0	-0.023975627601756	25
BBIP1	ENSG00000214413	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	1.0	0.777957103701437	1.0	-0.02361647928173	25
TMEM216	ENSG00000187049	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	1.0	0.97079173954962	0.979047937805414	-0.00117851656108197	80
TMEM216	ENSG00000187049	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	1.0	0.783518410834438	0.835512798476071	-0.0015422038473457	80
TMEM216	ENSG00000187049	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	1.0	0.932441229328279	0.883735721654101	0.00073760742318809	80
GANAB	ENSG00000089597	Microalbumin in urine	continuous	119013	missense|LC	1.0	0.941561550214595	0.946480186662138	-5.17329838678717e-05	389
BBS1	ENSG00000174483	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	1.0	0.876319701447138	0.775177090682695	0.00113393680896626	318
BBS1	ENSG00000174483	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	1.0	0.850325366623012	0.862691383402157	-0.0034147518789025	318
ALG9	ENSG00000086848	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	1.0	0.83074792858831	0.990025752428726	-0.000668152821849847	291
BBS10	ENSG00000179941	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	1.0	0.946319802590129	0.940092376387672	-0.00137022236299817	369
BBS10	ENSG00000179941	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	1.0	0.908963496484567	0.853671371198121	0.00212199569051259	369
CEP290	ENSG00000198707	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	1.0	0.810073068831416	0.960907934693129	-0.00263375782131892	1033
TTC8	ENSG00000165533	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	1.0	0.894465744209175	0.920769224180451	-5.89649198500456e-05	251
BBS4	ENSG00000140463	Microalbumin in urine	continuous	119013	missense|LC	1.0	0.922466603943877	0.967835736013275	0.000116168087398053	283
BBS4	ENSG00000140463	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	1.0	1.0	0.965082098136506	-0.00030488977985338	283
IFT140	ENSG00000187535	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	1.0	0.844398819327375	0.877371890446177	-0.000382870513146084	974
IFT140	ENSG00000187535	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	1.0	0.972521320531758	0.860162515378848	0.000225172787574601	974
RPGRIP1L	ENSG00000103494	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	1.0	0.80523240033277	0.940504701326756	0.00233510254725686	625
TMEM231	ENSG00000205084	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	1.0	0.867680818434696	0.772698943672878	-0.00170304174997601	204
TMEM231	ENSG00000205084	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	1.0	0.816440128463309	0.983786676922794	-0.000857789996939589	204
TMEM231	ENSG00000205084	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	1.0	0.865446714990782	0.784478088660516	-0.00149020526324127	204
NEK8	ENSG00000160602	Microalbumin in urine	continuous	119013	missense|LC	1.0	0.928752164922653	0.83301488878216	8.33698838569232e-05	381
NEK8	ENSG00000160602	Urea	continuous	376551	missense|LC	1.0	0.887022035396356	0.859981630200194	-6.98648563707497e-05	381
IFT172	ENSG00000138002	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	1.0	0.792270861743337	0.882121914571126	0.000654567630452301	835
NPHP1	ENSG00000144061	Creatinine	continuous	376624	missense|LC	1.0	0.960866992047576	0.882746877989062	2.25971674650776e-05	317
NPHP1	ENSG00000144061	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	1.0	0.859347916855774	0.875001632027488	0.00260951267642275	317
NPHP1	ENSG00000144061	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	1.0	0.887192591518777	0.967433482217372	-0.00386535321877496	317
BBS5	ENSG00000163093	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	1.0	0.837019471094623	0.968185150733702	-7.76844865001117e-05	150
BBS5	ENSG00000163093	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	1.0	1.0	0.998576946067421	-6.72904308893245e-05	150
BBS5	ENSG00000163093	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	1.0	0.975551141880559	0.799544187640746	0.000678200286725517	150
BBS5	ENSG00000163093	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	1.0	0.973663003124781	0.821214124109164	-0.000664180639422364	150
TMEM237	ENSG00000155755	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	1.0	0.817623074159302	0.809728199736047	0.00427649201510125	181
MKKS	ENSG00000125863	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	1.0	0.916218054026326	0.972236938181294	3.59399341853757e-05	291
MKKS	ENSG00000125863	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	1.0	0.776627493195239	0.844138668596511	0.00132534722311751	291
LZTFL1	ENSG00000163818	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	1.0	0.813684638745312	0.904038539276078	-0.00174718894627455	106
IFT122	ENSG00000163913	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	1.0	0.843650550557364	0.882820304007532	0.00297636181635656	652
IFT122	ENSG00000163913	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	1.0	0.7774831562456	0.830527701719152	-0.00220269677575959	652
NPHP3	ENSG00000113971	Microalbumin in urine	continuous	119013	missense|LC	1.0	0.929006081387547	0.802269687503453	-4.57922269173783e-05	626
NPHP3	ENSG00000113971	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	1.0	0.893405184639273	0.819230396443287	-3.56043354531177e-05	626
BBS12	ENSG00000181004	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	1.0	0.938742794209577	0.7888696732516	0.000176308850176268	387
BBS12	ENSG00000181004	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	1.0	0.825265765369873	0.975604045246418	-0.00119029166578689	387
AHI1	ENSG00000135541	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	1.0	0.905994931422846	0.9782854063781	-0.00161460709669784	604
DYNC2I1	ENSG00000126870	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	1.0	0.98083691981131	0.839542162715504	-5.0477170257472e-05	604
ANKS6	ENSG00000165138	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	1.0	1.0	0.974159380660728	-4.73175013295327e-05	524
